Transaction_ID,Date,Store_ID,Store_Name,City,Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Payment_Method,Customer_Segment,Return_Flag
TXN00169,2024-08-26,S001,Hyderabad Central,Hyderabad,Home Appliances,Iron Box,897.94,3.0,5.0,2693.82,134.69,2559.13,Cash,Walk-in,No
TXN00170,2024-08-26,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,152.18,6.0,5.0,913.08,45.65,867.43,Cash,Corporate,No
TXN00171,2024-01-05,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,590.86,6.0,15.0,3545.16,531.77,3013.39,UPI,Corporate,No
TXN00172,2024-09-15,S004,Mumbai Metro Store,Mumbai,Stationery,Calculator,408.81,7.0,0.0,2861.67,0.0,2861.67,Credit Card,Online,No
TXN00173,2024-10-25,S003,Chennai Express,Chennai,Electronics,Smart Watch,5926.46,4.0,20.0,23705.84,4741.17,18964.67,Credit Card,Corporate,No
TXN00174,2024-11-05,S005,Pune Retail Hub,Pune,Stationery,Calculator,394.38,3.0,20.0,1183.14,236.63,946.51,Net Banking,Walk-in,No
TXN00175,2024-09-01,S005,Pune Retail Hub,Pune,Clothing,Jacket,1995.68,5.0,15.0,9978.4,1496.76,8481.64,UPI,Loyalty Member,No
TXN00176,2024-04-14,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1361.06,5.0,20.0,6805.3,1361.06,5444.24,Debit Card,Walk-in,No
TXN00177,2024-05-22,S002,Banjara Hills Mart,Hyderabad,Clothing,Saree,2417.16,7.0,0.0,16920.12,0.0,16920.12,Cash,Corporate,No
TXN00178,2024-03-13,S003,Chennai Express,Chennai,Home Appliances,Mixer Grinder,2773.92,7.0,0.0,19417.44,0.0,19417.44,UPI,Online,No
TXN00179,2024-08-01,S004,Mumbai Metro Store,Mumbai,Stationery,File Folder,82.93,6.0,5.0,497.58,24.88,472.7,Credit Card,Corporate,No
TXN00180,2024-02-18,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,913.82,8.0,0.0,7310.56,0.0,7310.56,Net Banking,Corporate,No
TXN00181,2024-11-02,S003,Chennai Express,Chennai,Clothing,T-Shirt,601.66,5.0,10.0,3008.3,300.83,2707.47,UPI,Walk-in,No
TXN00182,2024-05-24,S003,Chennai Express,Chennai,Home Appliances,Iron Box,943.37,7.0,0.0,6603.59,0.0,6603.59,Net Banking,Online,No
TXN00183,2024-03-07,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,901.51,8.0,15.0,7212.08,1081.81,6130.27,UPI,Loyalty Member,No
TXN00184,2024-02-05,S003,Chennai Express,Chennai,Stationery,File Folder,76.11,2.0,20.0,152.22,30.44,121.78,Credit Card,Online,No
TXN00185,2024-01-20,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2667.25,2.0,10.0,5334.5,533.45,4801.05,Debit Card,Loyalty Member,No
TXN00186,2024-01-29,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),335.64,6.0,10.0,2013.84,201.38,1812.46,Credit Card,Online,No
TXN00187,2024-11-08,S001,Hyderabad Central,Hyderabad,Electronics,Earphones,1541.9,2.0,20.0,3083.8,616.76,2467.04,Net Banking,Loyalty Member,No
TXN00188,2024-03-07,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,6091.7,5.0,15.0,30458.5,4568.77,25889.73,Debit Card,Corporate,No
TXN00189,2024-04-04,S002,Banjara Hills Mart,Hyderabad,Electronics,Tablet,18892.2,7.0,5.0,132245.4,6612.27,125633.13,UPI,Corporate,No
TXN00190,2024-08-09,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,2002.93,6.0,0.0,12017.58,0.0,12017.58,Net Banking,Walk-in,No
TXN00191,2024-05-25,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1363.75,8.0,5.0,10910.0,545.5,10364.5,Cash,Online,No
TXN00192,2024-08-09,S001,Hyderabad Central,Hyderabad,Grocery,Rice (5kg),351.45,7.0,0.0,2460.15,0.0,2460.15,UPI,Corporate,No
TXN00193,2024-06-22,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6239.36,6.0,0.0,37436.16,0.0,37436.16,UPI,Online,No
TXN00194,2024-11-18,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,935.3,7.0,20.0,6547.1,1309.42,5237.68,Cash,Online,No
TXN00195,2024-10-07,S004,Mumbai Metro Store,Mumbai,Grocery,Spices Pack,95.97,5.0,5.0,479.85,23.99,455.86,Cash,Corporate,No
TXN00196,2024-02-13,S003,Chennai Express,Chennai,Home Appliances,Microwave,6762.99,6.0,15.0,40577.94,6086.69,34491.25,Net Banking,Corporate,No
TXN00197,2024-05-07,S003,Chennai Express,Chennai,Home Appliances,Water Purifier,8600.71,8.0,5.0,68805.68,3440.28,65365.4,UPI,Loyalty Member,No
TXN00198,2024-08-02,S005,Pune Retail Hub,Pune,Clothing,Jacket,2018.72,7.0,20.0,14131.04,2826.21,11304.83,Cash,Walk-in,No
TXN00199,2024-11-21,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,610.49,5.0,15.0,3052.45,457.87,2594.58,Cash,Loyalty Member,No
TXN00200,2024-08-29,S003,Chennai Express,Chennai,Home Appliances,Iron Box,930.8,2.0,0.0,1861.6,0.0,1861.6,UPI,Online,No
TXN00201,2024-08-05,S003,Chennai Express,Chennai,Stationery,Pen Box,97.43,5.0,15.0,487.15,73.07,414.08,UPI,Online,No
TXN00202,2024-11-08,S005,Pune Retail Hub,Pune,Home Appliances,Microwave,6265.55,2.0,0.0,12531.1,0.0,12531.1,UPI,Online,No
TXN00203,2024-04-18,S005,Pune Retail Hub,Pune,Stationery,Stapler,152.95,6.0,15.0,917.7,137.66,780.04,Debit Card,Walk-in,No
TXN00204,2024-07-06,S003,Chennai Express,Chennai,Electronics,Mobile Phone,10155.01,1.0,10.0,10155.01,1015.5,9139.51,Net Banking,Online,No
TXN00205,2024-12-27,S002,Banjara Hills Mart,Hyderabad,Clothing,Formal Shirt,880.24,1.0,20.0,880.24,176.05,704.19,Cash,Walk-in,Yes
TXN00206,2024-01-15,S003,Chennai Express,Chennai,Electronics,Laptop,47382.26,4.0,0.0,189529.04,0.0,189529.04,Credit Card,Walk-in,No
TXN00207,2024-01-28,S003,Chennai Express,Chennai,Stationery,File Folder,79.38,1.0,20.0,79.38,15.88,63.5,Cash,Loyalty Member,No
TXN00208,2024-03-22,S002,Banjara Hills Mart,Hyderabad,Grocery,Rice (5kg),335.44,6.0,0.0,2012.64,0.0,2012.64,Debit Card,Loyalty Member,No
TXN00209,2024-07-02,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,77.65,6.0,20.0,465.9,93.18,372.72,Debit Card,Corporate,No
TXN00210,2024-04-20,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,588.8,2.0,10.0,1177.6,117.76,1059.84,Credit Card,Loyalty Member,No
TXN00211,2024-10-29,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Water Purifier,8561.66,5.0,5.0,42808.3,2140.41,40667.89,Net Banking,Online,No
TXN00212,2024-05-28,S005,Pune Retail Hub,Pune,Grocery,Spices Pack,97.64,4.0,0.0,390.56,0.0,390.56,Debit Card,Online,No
TXN00213,2024-01-11,S002,Banjara Hills Mart,Hyderabad,Electronics,Laptop,44026.73,4.0,0.0,176106.92,0.0,176106.92,UPI,Walk-in,No
TXN00214,2024-08-06,S003,Chennai Express,Chennai,Electronics,Laptop,46744.17,3.0,20.0,140232.51,28046.5,112186.01,Credit Card,Corporate,No
TXN00215,2024-07-23,S005,Pune Retail Hub,Pune,Electronics,Tablet,18378.66,1.0,20.0,18378.66,3675.73,14702.93,Credit Card,Corporate,No
TXN00216,2024-11-09,S002,Banjara Hills Mart,Hyderabad,Clothing,Saree,2422.87,7.0,5.0,16960.09,848.0,16112.09,Net Banking,Walk-in,No
TXN00217,2024-09-10,S004,Mumbai Metro Store,Mumbai,Stationery,Calculator,392.81,5.0,20.0,1964.05,392.81,1571.24,Credit Card,Corporate,No
TXN00218,2024-08-07,S005,Pune Retail Hub,Pune,Grocery,Pulses,148.06,8.0,15.0,1184.48,177.67,1006.81,Net Banking,Online,No
TXN00219,2024-01-18,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Fan,1631.95,6.0,10.0,9791.7,979.17,8812.53,Credit Card,Walk-in,No
TXN00220,2024-05-02,S001,Hyderabad Central,Hyderabad,Stationery,Notebook Set,194.44,2.0,0.0,388.88,0.0,388.88,Net Banking,Loyalty Member,No
TXN00221,2024-06-04,S005,Pune Retail Hub,Pune,Grocery,Rice (5kg),361.26,1.0,5.0,361.26,18.06,343.2,Net Banking,Online,No
TXN00222,2024-03-26,S002,Banjara Hills Mart,Hyderabad,Grocery,Pulses,153.43,7.0,20.0,1074.01,214.8,859.21,Credit Card,Loyalty Member,No
TXN00223,2024-03-13,S005,Pune Retail Hub,Pune,Home Appliances,Microwave,6803.41,3.0,10.0,20410.23,2041.02,18369.21,UPI,Loyalty Member,No
TXN00224,2024-02-10,S003,Chennai Express,Chennai,Clothing,Jeans,1331.03,5.0,5.0,6655.15,332.76,6322.39,Debit Card,Corporate,No
TXN00225,2024-03-15,S005,Pune Retail Hub,Pune,Stationery,Calculator,402.78,6.0,5.0,2416.68,120.83,2295.85,Cash,Loyalty Member,No
TXN00226,2024-03-06,S004,Mumbai Metro Store,Mumbai,Electronics,Laptop,47812.68,3.0,0.0,143438.04,0.0,143438.04,Credit Card,Loyalty Member,Yes
TXN00227,2024-04-20,S003,Chennai Express,Chennai,Electronics,Tablet,18817.47,8.0,0.0,150539.76,0.0,150539.76,Credit Card,Online,No
TXN00228,2024-09-19,S004,Mumbai Metro Store,Mumbai,Clothing,Jeans,1250.0,3.0,10.0,3750.0,375.0,3375.0,Debit Card,Online,No
TXN00229,2024-03-06,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,190.96,4.0,5.0,763.84,38.19,725.65,Net Banking,Corporate,No
TXN00230,2024-10-11,S001,Hyderabad Central,Hyderabad,Clothing,Saree,2517.93,1.0,10.0,2517.93,251.79,2266.14,Credit Card,Online,No
TXN00231,2024-02-26,S003,Chennai Express,Chennai,Home Appliances,Fan,1610.81,1.0,15.0,1610.81,241.62,1369.19,Debit Card,Walk-in,No
TXN00232,2024-12-18,S003,Chennai Express,Chennai,Grocery,Rice (5kg),340.24,4.0,10.0,1360.96,136.1,1224.86,Credit Card,Online,Yes
TXN00233,2024-04-06,S003,Chennai Express,Chennai,Electronics,Earphones,1572.25,8.0,20.0,12578.0,2515.6,10062.4,Net Banking,Corporate,No
TXN00234,2024-04-10,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,624.73,2.0,5.0,1249.46,62.47,1186.99,Cash,Corporate,No
TXN00235,2024-12-27,S002,Banjara Hills Mart,Hyderabad,Grocery,Pulses,149.74,2.0,20.0,299.48,59.9,239.58,Cash,Loyalty Member,No
TXN00236,2024-02-06,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,599.71,5.0,20.0,2998.55,599.71,2398.84,Net Banking,Loyalty Member,No
TXN00237,2024-05-15,S005,Pune Retail Hub,Pune,Clothing,Jeans,1272.41,7.0,5.0,8906.87,445.34,8461.53,Net Banking,Walk-in,No
TXN00238,2024-08-13,S005,Pune Retail Hub,Pune,Stationery,Calculator,391.04,8.0,15.0,3128.32,469.25,2659.07,Debit Card,Online,No
TXN00239,,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,43704.67,8.0,-5.0,,,,Net Banking,Loyalty Member,No
TXN00240,2024-04-10,S003,Chennai Express,Chennai,Electronics,Smart Watch,5771.71,3.0,15.0,17315.13,2597.27,14717.86,Cash,Online,No
TXN00241,2024-07-14,S003,Chennai Express,Chennai,Electronics,Laptop,48005.9,5.0,20.0,240029.5,48005.9,192023.6,UPI,Online,No
TXN00242,2024-04-21,S005,Pune Retail Hub,Pune,Stationery,Pen Box,94.6,7.0,20.0,662.2,132.44,529.76,Net Banking,Online,No
TXN00243,2024-03-27,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6634.36,2.0,20.0,13268.72,2653.74,10614.98,Net Banking,Walk-in,No
TXN00244,2024-11-02,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10060.43,3.0,15.0,30181.29,4527.19,25654.1,UPI,Corporate,No
TXN00245,2024-10-27,S005,Pune Retail Hub,Pune,Stationery,File Folder,77.62,1.0,15.0,77.62,11.64,65.98,Net Banking,Walk-in,No
TXN00246,2024-04-13,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1317.98,3.0,5.0,3953.94,197.7,3756.24,UPI,Walk-in,No
TXN00247,2024-09-17,S003,Chennai Express,Chennai,Clothing,T-Shirt,584.95,7.0,0.0,4094.65,0.0,4094.65,Debit Card,Walk-in,No
TXN00248,2024-06-01,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1271.78,6.0,15.0,7630.68,1144.6,6486.08,UPI,Walk-in,No
TXN00249,2024-01-29,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,580.2,4.0,20.0,2320.8,464.16,1856.64,Cash,Online,No
TXN00250,2024-09-16,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,886.03,8.0,10.0,7088.24,708.82,6379.42,Net Banking,Loyalty Member,No
TXN00251,2024-08-26,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,95.14,8.0,15.0,761.12,114.17,646.95,Net Banking,Corporate,No
TXN00252,2024-08-19,S003,Chennai Express,Chennai,Clothing,Formal Shirt,917.68,3.0,20.0,2753.04,550.61,2202.43,Net Banking,Loyalty Member,No
TXN00253,2024-07-28,S003,Chennai Express,Chennai,Home Appliances,Fan,1525.3,7.0,10.0,10677.1,1067.71,9609.39,Debit Card,Corporate,No
TXN00254,2024-06-02,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1256.82,7.0,10.0,8797.74,879.77,7917.97,Credit Card,Loyalty Member,Yes
TXN00255,2024-12-08,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,923.61,2.0,10.0,1847.22,184.72,1662.5,Credit Card,Online,Yes
TXN00256,2024-10-16,S005,Pune Retail Hub,Pune,Clothing,Jacket,2069.61,4.0,10.0,8278.44,827.84,7450.6,UPI,Corporate,Yes
TXN00257,2024-08-27,S004,Mumbai Metro Store,Mumbai,Stationery,File Folder,80.47,2.0,20.0,160.94,32.19,128.75,Cash,Corporate,No
TXN00258,2024-12-19,S005,Pune Retail Hub,Pune,Stationery,Calculator,394.43,7.0,5.0,2761.01,138.05,2622.96,UPI,Loyalty Member,No
TXN00259,2024-12-18,S005,Pune Retail Hub,Pune,Electronics,Laptop,48142.11,1.0,0.0,48142.11,0.0,48142.11,Credit Card,Walk-in,No
TXN00260,2024-06-09,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,99.73,1.0,5.0,99.73,4.99,94.74,Debit Card,Corporate,No
TXN00261,2024-06-26,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,101.52,6.0,10.0,609.12,60.91,548.21,Debit Card,Online,No
TXN00262,2024-08-15,S005,Pune Retail Hub,Pune,Electronics,Tablet,19138.54,1.0,20.0,19138.54,3827.71,15310.83,UPI,Loyalty Member,No
TXN00263,2024-11-02,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,2014.05,1.0,15.0,2014.05,302.11,1711.94,Net Banking,Walk-in,No
TXN00264,2024-12-16,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,2067.36,3.0,20.0,6202.08,1240.42,4961.66,Cash,Walk-in,No
TXN00265,2024-03-13,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,153.08,3.0,5.0,459.24,22.96,436.28,UPI,Loyalty Member,No
TXN00266,2024-07-10,S004,Mumbai Metro Store,Mumbai,Grocery,Spices Pack,99.56,7.0,0.0,696.92,0.0,696.92,Cash,Corporate,No
TXN00267,2024-07-30,S003,Chennai Express,Chennai,Clothing,Saree,2573.14,2.0,20.0,5146.28,1029.26,4117.02,UPI,Corporate,No
TXN00268,2024-01-13,S005,Pune Retail Hub,Pune,Stationery,Notebook Set,202.97,7.0,10.0,1420.79,142.08,1278.71,Net Banking,Corporate,No
TXN00269,2024-12-11,S001,Hyderabad Central,Hyderabad,Stationery,Stapler,153.83,7.0,10.0,1076.81,107.68,969.13,Cash,Loyalty Member,No
TXN00270,2024-07-27,S003,Chennai Express,Chennai,Grocery,Spices Pack,102.22,4.0,15.0,408.88,61.33,347.55,Cash,Online,No
TXN00271,2024-05-10,S002,Banjara Hills Mart,Hyderabad,Electronics,Earphones,1510.67,8.0,15.0,12085.36,1812.8,10272.56,Net Banking,Corporate,No
TXN00272,2024-04-14,S003,Chennai Express,Chennai,Clothing,Formal Shirt,870.46,1.0,0.0,870.46,0.0,870.46,UPI,Walk-in,No
TXN00273,2024-08-28,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,98.03,4.0,0.0,392.12,0.0,392.12,Cash,Walk-in,No
TXN00274,2024-06-27,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1335.46,3.0,5.0,4006.38,200.32,3806.06,Net Banking,Corporate,No
TXN00275,2024-08-10,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,623.83,8.0,0.0,4990.64,0.0,4990.64,Credit Card,Corporate,No
TXN00276,2024-03-20,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,2063.61,8.0,20.0,16508.88,3301.78,13207.1,Debit Card,Corporate,No
TXN00277,2024-07-16,S005,Pune Retail Hub,Pune,Electronics,Mobile Phone,9859.61,7.0,20.0,69017.27,13803.45,55213.82,UPI,Loyalty Member,No
TXN00278,2024-01-30,S005,Pune Retail Hub,Pune,Grocery,Flour (10kg),284.36,5.0,15.0,1421.8,213.27,1208.53,Credit Card,Walk-in,No
TXN00279,2024-12-17,S003,Chennai Express,Chennai,Stationery,File Folder,80.42,5.0,10.0,402.1,40.21,361.89,UPI,Loyalty Member,No
TXN00280,2024-09-01,S005,Pune Retail Hub,Pune,Clothing,T-Shirt,588.79,3.0,0.0,1766.37,0.0,1766.37,Cash,Loyalty Member,No
TXN00281,2024-04-18,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,2047.23,3.0,0.0,6141.69,0.0,6141.69,Credit Card,Online,No
TXN00282,2024-08-28,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10224.14,4.0,0.0,40896.56,0.0,40896.56,Debit Card,Corporate,No
TXN00283,2024-09-29,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,628.63,1.0,5.0,628.63,31.43,597.2,UPI,Online,No
TXN00284,2024-06-13,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2882.36,8.0,5.0,23058.88,1152.94,21905.94,UPI,Online,No
TXN00285,,S005,Pune Retail Hub,Pune,Home Appliances,Mixer Grinder,2771.57,6.0,101.0,,,,Cash,Loyalty Member,No
TXN00286,2024-12-14,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,150.23,8.0,10.0,1201.84,120.18,1081.66,Debit Card,Corporate,No
TXN00287,2024-09-16,S003,Chennai Express,Chennai,Electronics,Laptop,46751.9,5.0,5.0,233759.5,11687.98,222071.52,Cash,Online,No
TXN00288,2024-07-24,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,18319.46,1.0,20.0,18319.46,3663.89,14655.57,Debit Card,Loyalty Member,No
TXN00289,2024-03-15,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,5935.27,1.0,0.0,5935.27,0.0,5935.27,Cash,Corporate,No
TXN00290,2024-10-11,S002,Banjara Hills Mart,Hyderabad,Stationery,Pen Box,102.83,8.0,5.0,822.64,41.13,781.51,Debit Card,Loyalty Member,Yes
TXN00291,2024-02-03,S003,Chennai Express,Chennai,Electronics,Smart Watch,6188.9,6.0,20.0,37133.4,7426.68,29706.72,Debit Card,Corporate,No
TXN00292,2024-12-29,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,878.39,8.0,10.0,7027.12,702.71,6324.41,Debit Card,Walk-in,No
TXN00293,2024-12-08,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),336.3,6.0,15.0,2017.8,302.67,1715.13,UPI,Walk-in,No
TXN00294,2024-03-26,S005,Pune Retail Hub,Pune,Electronics,Laptop,48110.92,5.0,5.0,240554.6,12027.73,228526.87,Debit Card,Loyalty Member,No
TXN00295,2024-03-28,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,96.4,4.0,5.0,385.6,19.28,366.32,Debit Card,Walk-in,No
TXN00296,2024-07-18,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,8937.75,7.0,10.0,62564.25,6256.43,56307.82,Net Banking,Walk-in,No
TXN00297,2024-11-12,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Microwave,6202.42,2.0,10.0,12404.84,1240.48,11164.36,Net Banking,Loyalty Member,No
TXN00298,2024-12-29,S005,Pune Retail Hub,Pune,Clothing,Jacket,2085.53,4.0,0.0,8342.12,0.0,8342.12,Cash,Loyalty Member,No
TXN00299,2024-04-08,S003,Chennai Express,Chennai,Clothing,Saree,2596.85,7.0,5.0,18177.95,908.9,17269.05,Cash,Walk-in,No
TXN00300,2024-02-07,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,1970.8,8.0,0.0,15766.4,0.0,15766.4,UPI,Loyalty Member,No
TXN00301,2024-08-08,S001,Hyderabad Central,Hyderabad,Home Appliances,Iron Box,869.48,4.0,5.0,3477.92,173.9,3304.02,UPI,Loyalty Member,No
TXN00302,,S003,Chennai Express,Chennai,Grocery,Cooking Oil,193.53,5.0,,,,,Credit Card,Walk-in,No
TXN00303,2024-07-27,S004,Mumbai Metro Store,Mumbai,Clothing,Saree,2564.59,3.0,10.0,7693.77,769.38,6924.39,UPI,Online,No
TXN00304,2024-02-23,S005,Pune Retail Hub,Pune,Clothing,Jeans,1250.12,4.0,20.0,5000.48,1000.1,4000.38,Cash,Online,No
TXN00305,2024-01-27,S005,Pune Retail Hub,Pune,Clothing,Jeans,1304.73,1.0,5.0,1304.73,65.24,1239.49,Debit Card,Online,Yes
TXN00306,2024-05-25,S004,Mumbai Metro Store,Mumbai,Home Appliances,Mixer Grinder,2711.46,3.0,0.0,8134.38,0.0,8134.38,Cash,Loyalty Member,No
TXN00307,2024-01-21,S001,Hyderabad Central,Hyderabad,Grocery,Rice (5kg),353.2,3.0,15.0,1059.6,158.94,900.66,Credit Card,Corporate,No
TXN00308,2024-12-08,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10039.87,1.0,10.0,10039.87,1003.99,9035.88,Net Banking,Walk-in,No
TXN00309,2024-06-21,S005,Pune Retail Hub,Pune,Grocery,Pulses,141.85,3.0,10.0,425.55,42.55,383.0,Net Banking,Online,No
TXN00310,,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,6214.0,8.0,-5.0,,,,Net Banking,Walk-in,No
TXN00311,2024-06-29,S003,Chennai Express,Chennai,Clothing,Jacket,2095.93,1.0,10.0,2095.93,209.59,1886.34,Debit Card,Loyalty Member,No
TXN00312,2024-06-14,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),348.33,4.0,20.0,1393.32,278.66,1114.66,Net Banking,Corporate,No
TXN00313,2024-02-23,S005,Pune Retail Hub,Pune,Clothing,Jeans,1265.2,1.0,5.0,1265.2,63.26,1201.94,Debit Card,Corporate,No
TXN00314,2024-06-17,S002,Banjara Hills Mart,Hyderabad,Stationery,Notebook Set,201.99,8.0,20.0,1615.92,323.18,1292.74,Debit Card,Walk-in,No
TXN00315,2024-01-15,S002,Banjara Hills Mart,Hyderabad,Electronics,Laptop,45196.78,7.0,10.0,316377.46,31637.75,284739.71,UPI,Corporate,No
TXN00316,2024-01-20,S005,Pune Retail Hub,Pune,Clothing,Jeans,1316.71,8.0,15.0,10533.68,1580.05,8953.63,UPI,Loyalty Member,No
TXN00317,2024-12-11,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,96.4,7.0,5.0,674.8,33.74,641.06,Cash,Online,No
TXN00318,2024-12-12,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,5732.56,2.0,20.0,11465.12,2293.02,9172.1,Cash,Loyalty Member,No
TXN00319,2024-10-05,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,96.94,2.0,5.0,193.88,9.69,184.19,UPI,Online,No
TXN00320,2024-04-09,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,577.73,1.0,5.0,577.73,28.89,548.84,Credit Card,Loyalty Member,No
TXN00321,2024-08-04,S005,Pune Retail Hub,Pune,Electronics,Mobile Phone,10054.37,7.0,5.0,70380.59,3519.03,66861.56,Debit Card,Corporate,Yes
TXN00322,2024-08-26,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),350.63,7.0,15.0,2454.41,368.16,2086.25,Net Banking,Loyalty Member,No
TXN00323,,S001,Hyderabad Central,Hyderabad,Stationery,Stapler,150.03,5.0,-5.0,,,,Cash,Online,No
TXN00324,2024-11-07,S003,Chennai Express,Chennai,Stationery,Calculator,390.91,7.0,5.0,2736.37,136.82,2599.55,Debit Card,Corporate,No
TXN00325,2024-08-12,S004,Mumbai Metro Store,Mumbai,Home Appliances,Mixer Grinder,2887.65,6.0,20.0,17325.9,3465.18,13860.72,Debit Card,Walk-in,No
TXN00326,2024-01-30,S004,Mumbai Metro Store,Mumbai,Home Appliances,Fan,1663.19,5.0,10.0,8315.95,831.6,7484.35,Net Banking,Loyalty Member,No
TXN00327,2024-06-15,S003,Chennai Express,Chennai,Clothing,Saree,2437.02,3.0,20.0,7311.06,1462.21,5848.85,Net Banking,Corporate,No
TXN00328,2024-04-05,S001,Hyderabad Central,Hyderabad,Clothing,T-Shirt,572.68,1.0,5.0,572.68,28.63,544.05,UPI,Corporate,No
TXN00329,2024-04-28,S004,Mumbai Metro Store,Mumbai,Clothing,Jeans,1312.58,5.0,20.0,6562.9,1312.58,5250.32,Net Banking,Online,No
TXN00330,2024-04-04,S002,Banjara Hills Mart,Hyderabad,Grocery,Flour (10kg),291.3,3.0,5.0,873.9,43.7,830.2,UPI,Loyalty Member,No
TXN00331,2024-03-28,S001,Hyderabad Central,Hyderabad,Home Appliances,Fan,1633.63,2.0,10.0,3267.26,326.73,2940.53,Net Banking,Walk-in,No
TXN00332,2024-12-08,S004,Mumbai Metro Store,Mumbai,Grocery,Flour (10kg),304.8,6.0,20.0,1828.8,365.76,1463.04,Cash,Corporate,Yes
TXN00333,2024-08-23,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1274.01,7.0,10.0,8918.07,891.81,8026.26,Credit Card,Corporate,No
TXN00334,2024-02-25,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Fan,1528.01,2.0,0.0,3056.02,0.0,3056.02,Debit Card,Online,No
TXN00335,2024-03-10,S005,Pune Retail Hub,Pune,Electronics,Mobile Phone,10161.8,7.0,5.0,71132.6,3556.63,67575.97,Credit Card,Walk-in,No
TXN00336,2024-02-26,S003,Chennai Express,Chennai,Home Appliances,Water Purifier,8878.23,2.0,20.0,17756.46,3551.29,14205.17,Net Banking,Loyalty Member,No
TXN00337,2024-04-02,S003,Chennai Express,Chennai,Clothing,Jeans,1279.97,7.0,0.0,8959.79,0.0,8959.79,Debit Card,Online,No
TXN00338,2024-11-27,S005,Pune Retail Hub,Pune,Electronics,Mobile Phone,9560.25,6.0,0.0,57361.5,0.0,57361.5,Cash,Walk-in,Yes
